
Note: Compatibility modes selected: hs a


Circuit: * dplus-pullup-tolerance @ fs_27c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  5.00000e-01
No. of Data Rows : 32
* dplus-pullup-tolerance @ fs_27c_2.97v -- generated by sim/harness, do not edit
DC transfer characteristic  Sat Sep  5 11:51:17  2026
--------------------------------------------------------------------------------
Index   v-sweep         rvec            
--------------------------------------------------------------------------------
0	5.0000000000e-01	2.1416858940e+03	
1	1.5000000000e+00	2.0861656422e+03	
2	2.5000000000e+00	2.0559501919e+03	
3	3.5000000000e+00	2.0004088327e+03	
4	4.5000000000e+00	1.9954235702e+03	
5	5.5000000000e+00	1.9398822055e+03	
6	6.5000000000e+00	1.9096538184e+03	
7	7.5000000000e+00	1.8540913454e+03	
8	8.5000000000e+00	1.8740175845e+03	
9	9.5000000000e+00	1.8184778671e+03	
10	1.0500000000e+01	1.7882490130e+03	
11	1.1500000000e+01	1.7326880241e+03	
12	1.2500000000e+01	1.7276949574e+03	
13	1.3500000000e+01	1.6721341867e+03	
14	1.4500000000e+01	1.6418923084e+03	
15	1.5500000000e+01	1.5863101257e+03	
16	1.6500000000e+01	1.6311677851e+03	
17	1.7500000000e+01	1.5756324702e+03	
18	1.8500000000e+01	1.5454033493e+03	
19	1.9500000000e+01	1.4898464272e+03	
20	2.0500000000e+01	1.4848481835e+03	
21	2.1500000000e+01	1.4292915029e+03	
22	2.2500000000e+01	1.3990491463e+03	
23	2.3500000000e+01	1.3434708346e+03	
24	2.4500000000e+01	1.3633843844e+03	
25	2.5500000000e+01	1.3078297215e+03	
26	2.6500000000e+01	1.2775870919e+03	
27	2.7500000000e+01	1.2220106882e+03	
28	2.8500000000e+01	1.2170042827e+03	
29	2.9500000000e+01	1.1614282278e+03	
30	3.0500000000e+01	1.1311722376e+03	
31	3.1500000000e+01	1.0755743761e+03	
m_r_code0_ohm = 2.1416858940e+03
m_r_code31_ohm = 1.0755743761e+03
m_r_best_ohm = 1.4898464272e+03
m_best_code = 1.9000000000e+01
m_best_err_pct = 6.7690485610e-01
m_trim_step_pct = 3.1974259419e+00
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

